"Date","BRANTNER DITCH_0200809","RIVERSIDE CANAL_0100503","BIG THOMPSON DITCH & MANUFACTURING CO._0400503","S. BOULDER CANON DITCH_0600593","HARMONY DITCH 1_6400511"
2010-10-01,47.02,170.27,14.60,0.00,103.00
2010-10-02,47.04,163.69,10.20,0.00,103.00
2010-10-03,47.00,160.17,9.96,0.00,104.00
2010-10-04,47.04,155.01,9.89,0.00,98.70
2010-10-05,47.04,110.74,9.83,0.00,101.00
2010-10-06,47.02,101.62,9.91,0.00,99.20
2010-10-07,47.21,93.76,3.43,0.00,104.00
2010-10-08,37.36,123.42,0.00,0.00,104.00
2010-10-09,16.26,131.91,0.00,0.00,105.00
2010-10-10,16.02,121.81,0.00,0.00,112.00
2010-10-11,15.63,118.46,0.00,0.00,109.00
2010-10-12,15.57,115.46,0.00,0.00,116.00
2010-10-13,15.57,119.04,0.00,0.00,121.00
2010-10-14,15.57,127.33,0.00,0.00,112.00
2010-10-15,0.00,137.17,0.00,0.00,144.00
2010-10-16,0.00,155.65,0.00,0.00,163.00
2010-10-17,0.00,166.33,0.00,0.00,170.00
2010-10-18,0.00,166.38,0.00,0.00,173.00
2010-10-19,0.00,168.32,0.00,0.00,181.00
2010-10-20,0.00,173.15,0.00,0.00,181.00
2010-10-21,0.00,183.41,0.00,0.00,185.00
2010-10-22,0.00,188.72,0.00,0.00,148.00
2010-10-23,0.00,191.13,0.00,0.00,37.00
2010-10-24,0.00,191.38,0.00,0.00,4.06
2010-10-25,0.00,194.28,0.00,0.00,128.00
2010-10-26,0.00,192.54,0.00,0.00,208.00
2010-10-27,0.00,192.63,0.00,0.00,208.00
2010-10-28,0.00,193.93,0.00,0.00,205.00
2010-10-29,0.00,198.26,0.00,0.00,198.00
2010-10-30,0.00,199.17,0.00,0.00,205.00
2010-10-31,0.00,199.70,0.00,0.00,206.00
2010-11-01,,330.00,0.00,0.00,0.00
2010-11-02,,240.00,0.00,0.00,0.00
2010-11-03,,178.00,0.00,0.00,0.00
2010-11-04,,322.00,0.00,0.00,0.00
2010-11-05,,309.00,0.00,0.00,0.00
2010-11-06,,313.00,0.00,0.00,0.00
2010-11-07,,309.00,0.00,0.00,0.00
2010-11-08,,310.00,0.00,0.00,0.00
2010-11-09,,309.00,0.00,0.00,0.00
2010-11-10,,320.00,0.00,0.00,0.00
2010-11-11,,352.00,0.00,0.00,0.00
2010-11-12,,410.00,0.00,0.00,0.00
2010-11-13,,429.00,0.00,0.00,0.00
2010-11-14,,404.00,0.00,0.00,0.00
2010-11-15,,389.00,0.00,0.00,0.00
2010-11-16,,378.00,0.00,0.00,0.00
2010-11-17,,371.00,0.00,0.00,0.00
2010-11-18,,377.00,0.00,0.00,0.00
2010-11-19,,341.00,0.00,0.00,0.00
2010-11-20,,270.00,0.00,0.00,0.00
2010-11-21,,279.00,0.00,0.00,0.00
2010-11-22,,284.00,0.00,0.00,0.00
2010-11-23,,282.00,0.00,0.00,0.00
2010-11-24,,266.00,0.00,0.00,0.00
2010-11-25,,248.00,0.00,0.00,0.00
2010-11-26,,245.00,0.00,0.00,0.00
2010-11-27,,273.00,0.00,0.00,0.00
2010-11-28,,271.00,0.00,0.00,0.00
2010-11-29,,279.00,0.00,0.00,0.00
2010-11-30,,278.00,0.00,0.00,0.00
2010-12-01,,265.00,0.00,0.00,24.20
2010-12-02,,288.00,0.00,0.00,19.80
2010-12-03,,286.00,0.00,0.00,21.00
2010-12-04,,305.00,0.00,0.00,28.20
2010-12-05,,300.00,0.00,0.00,26.70
2010-12-06,,294.00,0.00,0.00,17.90
2010-12-07,,282.00,0.00,0.00,17.10
2010-12-08,,269.00,0.00,0.00,19.20
2010-12-09,,263.00,0.00,0.00,23.80
2010-12-10,,266.00,0.00,0.00,26.80
2010-12-11,,264.00,0.00,0.00,26.90
2010-12-12,,265.00,0.00,0.00,30.60
2010-12-13,,269.00,0.00,0.00,23.40
2010-12-14,,264.00,0.00,0.00,23.70
2010-12-15,,259.00,0.00,0.00,27.40
2010-12-16,,253.00,0.00,0.00,25.90
2010-12-17,,267.00,0.00,0.00,23.60
2010-12-18,,264.00,0.00,0.00,23.00
2010-12-19,,253.00,0.00,0.00,23.30
2010-12-20,,263.00,0.00,0.00,22.10
2010-12-21,,261.00,0.00,0.00,10.00
2010-12-22,,273.00,0.00,0.00,0.00
2010-12-23,,268.00,0.00,0.00,0.00
2010-12-24,,160.00,0.00,0.00,0.00
2010-12-25,,0.00,0.00,0.00,0.00
2010-12-26,,0.00,0.00,0.00,0.00
2010-12-27,,0.00,0.00,0.00,0.00
2010-12-28,,0.00,0.00,0.00,0.00
2010-12-29,,0.00,0.00,0.00,0.00
2010-12-30,,0.00,0.00,0.00,0.00
2010-12-31,,0.00,0.00,0.00,0.00
2011-01-01,,0.00,0.00,0.00,0.00
2011-01-02,,0.00,0.00,0.00,0.00
2011-01-03,,0.00,0.00,0.00,0.00
2011-01-04,,0.00,0.00,0.00,0.00
2011-01-05,,0.00,0.00,0.00,0.00
2011-01-06,,0.00,0.00,0.00,0.00
2011-01-07,,0.00,0.00,0.00,0.00
2011-01-08,,0.00,0.00,0.00,0.00
2011-01-09,,0.00,0.00,0.00,0.00
2011-01-10,,0.00,0.00,0.00,0.00
2011-01-11,,0.00,0.00,0.00,0.00
2011-01-12,,0.00,0.00,0.00,0.00
2011-01-13,,0.00,0.00,0.00,0.00
2011-01-14,,0.00,0.00,0.00,0.00
2011-01-15,,110.00,0.00,0.00,0.00
2011-01-16,,137.00,0.00,0.00,0.00
2011-01-17,,95.90,0.00,0.00,0.00
2011-01-18,,100.00,0.00,0.00,14.70
2011-01-19,,105.00,0.00,0.00,14.60
2011-01-20,,93.80,0.00,0.00,6.66
2011-01-21,,114.00,0.00,0.00,21.10
2011-01-22,,122.00,0.00,0.00,4.22
2011-01-23,,136.00,0.00,0.00,0.91
2011-01-24,,130.00,0.00,0.00,57.80
2011-01-25,,130.00,0.00,0.00,62.10
2011-01-26,,109.00,0.00,0.00,16.70
2011-01-27,,102.00,0.00,0.00,0.00
2011-01-28,,115.00,0.00,0.00,0.00
2011-01-29,,114.00,0.00,0.00,0.00
2011-01-30,,169.00,0.00,0.00,0.00
2011-01-31,,278.00,0.00,0.00,0.00
2011-02-01,,261.00,0.00,0.00,0.00
2011-02-02,,140.00,0.00,0.00,0.00
2011-02-03,,105.00,0.00,0.00,0.00
2011-02-04,,86.30,0.00,0.00,0.00
2011-02-05,,103.00,0.00,0.00,0.00
2011-02-06,,106.00,0.00,0.00,0.00
2011-02-07,,83.00,0.00,0.00,0.00
2011-02-08,,53.30,0.00,0.00,0.00
2011-02-09,,33.10,0.00,0.00,0.00
2011-02-10,,62.30,0.00,0.00,0.00
2011-02-11,,120.00,0.00,0.00,0.00
2011-02-12,,194.00,0.00,0.00,0.00
2011-02-13,,189.00,0.00,0.00,0.00
2011-02-14,,208.00,0.00,0.00,0.00
2011-02-15,,273.00,0.00,0.00,0.00
2011-02-16,,280.00,0.00,0.00,10.50
2011-02-17,,334.00,0.00,0.00,19.70
2011-02-18,,332.00,0.00,0.00,37.60
2011-02-19,,361.00,0.00,0.00,33.10
2011-02-20,,362.00,0.00,0.00,21.80
2011-02-21,,354.00,0.00,0.00,3.94
2011-02-22,,354.00,0.00,0.00,3.76
2011-02-23,,347.00,0.00,0.00,27.90
2011-02-24,,348.00,0.00,0.00,13.80
2011-02-25,,354.00,0.00,0.00,0.00
2011-02-26,,349.00,0.00,0.00,10.50
2011-02-27,,347.00,0.00,0.00,40.90
2011-02-28,,362.00,0.00,0.00,19.70
2011-03-01,,355.00,0.00,0.00,23.70
2011-03-02,,353.00,0.00,0.00,18.70
2011-03-03,,353.00,0.00,0.00,27.30
2011-03-04,,348.00,0.00,0.00,23.10
2011-03-05,,355.00,0.00,0.00,16.80
2011-03-06,,355.00,0.00,0.00,28.00
2011-03-07,,368.00,0.00,0.00,27.80
2011-03-08,,357.00,0.00,0.00,50.20
2011-03-09,,341.00,0.00,0.00,32.00
2011-03-10,,293.00,0.00,0.00,21.00
2011-03-11,,270.00,0.00,0.00,21.10
2011-03-12,,271.00,0.00,0.00,9.17
2011-03-13,,259.00,0.00,0.00,12.70
2011-03-14,,262.00,0.00,0.00,71.80
2011-03-15,,275.00,0.00,0.00,100.00
2011-03-16,,273.00,0.00,0.00,102.00
2011-03-17,,229.00,0.00,0.00,142.00
2011-03-18,,190.00,0.00,0.00,183.00
2011-03-19,,189.00,0.00,0.00,215.00
2011-03-20,,183.00,0.00,0.00,238.00
2011-03-21,,196.00,0.00,0.00,255.00
2011-03-22,,201.00,0.00,0.00,268.00
2011-03-23,,145.00,0.00,0.00,274.00
2011-03-24,,112.00,0.00,0.00,282.00
2011-03-25,,123.00,0.00,0.00,276.00
2011-03-26,,146.00,0.00,0.00,268.00
2011-03-27,,185.00,0.00,0.00,131.00
2011-03-28,,179.00,0.00,0.00,46.50
2011-03-29,,183.00,0.00,0.00,30.50
2011-03-30,,175.00,0.00,0.00,17.90
2011-03-31,,248.00,0.00,0.00,25.60
2011-04-01,,122.79,0.00,0.00,38.20
2011-04-02,,123.61,0.00,0.00,24.80
2011-04-03,,123.68,0.00,0.00,30.90
2011-04-04,,123.61,0.00,0.00,40.40
2011-04-05,,123.61,0.00,0.00,33.20
2011-04-06,,123.61,0.00,0.00,39.00
2011-04-07,,123.61,0.00,0.00,35.60
2011-04-08,,109.22,0.00,0.00,29.60
2011-04-09,,75.82,0.00,0.00,39.30
2011-04-10,,41.61,0.00,0.00,43.50
2011-04-11,,0.00,0.00,0.00,73.20
2011-04-12,,0.00,0.00,0.00,96.90
2011-04-13,,0.00,0.00,0.00,99.90
2011-04-14,,0.00,0.00,0.00,85.60
2011-04-15,,0.00,0.00,0.00,39.00
2011-04-16,,202.00,0.00,0.00,33.60
2011-04-17,,147.00,0.00,0.00,37.50
2011-04-18,,0.00,0.00,0.00,32.30
2011-04-19,,0.00,0.00,0.00,25.60
2011-04-20,,0.00,0.00,0.00,29.40
2011-04-21,,0.00,0.00,0.00,27.40
2011-04-22,,0.00,0.00,0.00,24.50
2011-04-23,,0.00,0.00,0.00,27.20
2011-04-24,,0.00,0.00,0.00,37.40
2011-04-25,,0.00,0.00,0.00,41.00
2011-04-26,,136.95,0.00,0.00,41.80
2011-04-27,,127.00,0.00,0.00,40.50
2011-04-28,,141.69,0.00,0.00,36.10
2011-04-29,,141.80,0.00,6.30,32.50
2011-04-30,,141.69,0.00,12.20,25.10
2011-05-01,,191.22,0.00,11.80,26.60
2011-05-02,,156.23,0.00,12.00,51.10
2011-05-03,,119.50,0.00,11.30,73.30
2011-05-04,,66.00,0.00,5.50,86.80
2011-05-05,,5.76,0.00,0.00,85.80
2011-05-06,,0.00,0.00,0.00,73.10
2011-05-07,,0.00,0.00,0.00,63.40
2011-05-08,,0.00,0.00,0.00,64.70
2011-05-09,,0.00,0.00,0.00,58.80
2011-05-10,,0.00,0.00,0.00,44.90
2011-05-11,,0.00,0.00,0.00,38.40
2011-05-12,,294.46,0.00,8.80,57.80
2011-05-13,,495.15,0.00,12.50,88.90
2011-05-14,,368.53,0.00,14.40,82.40
2011-05-15,,169.80,0.00,14.80,67.60
2011-05-16,,266.55,0.00,11.80,154.00
2011-05-17,,337.18,0.00,4.70,149.00
2011-05-18,,242.36,0.00,6.90,123.00
2011-05-19,,401.25,0.00,17.90,48.20
2011-05-20,,539.97,0.00,17.80,44.80
2011-05-21,,402.13,0.00,20.90,33.20
2011-05-22,,353.85,0.00,20.10,6.28
2011-05-23,,360.17,0.00,20.30,3.83
2011-05-24,,337.46,0.00,21.20,2.93
2011-05-25,,369.38,0.00,21.20,6.44
2011-05-26,,373.76,0.00,22.10,8.60
2011-05-27,,316.51,0.00,21.20,3.52
2011-05-28,,339.44,0.00,21.00,1.73
2011-05-29,,319.70,0.00,21.40,1.62
2011-05-30,,334.48,0.00,18.70,1.62
2011-05-31,,318.22,0.00,15.80,18.20
2011-06-01,,237.00,0.00,20.50,14.00
2011-06-02,,201.00,0.00,22.30,38.30
2011-06-03,,198.00,0.00,22.30,45.80
2011-06-04,,205.00,0.00,21.30,53.90
2011-06-05,,197.00,0.00,20.30,48.00
2011-06-06,,267.78,0.00,31.50,63.20
2011-06-07,,277.30,17.40,26.40,79.60
2011-06-08,,276.41,33.00,19.06,85.80
2011-06-09,,256.00,31.80,11.45,135.00
2011-06-10,,300.00,30.80,8.45,177.00
2011-06-11,,308.00,30.10,7.95,162.00
2011-06-12,,297.00,30.30,7.95,170.00
2011-06-13,,352.00,30.20,7.05,204.00
2011-06-14,,374.00,30.10,1.03,218.00
2011-06-15,,396.00,29.90,0.52,243.00
2011-06-16,,422.00,29.60,0.55,250.00
2011-06-17,,401.00,29.60,1.94,233.00
2011-06-18,,403.00,29.70,6.70,233.00
2011-06-19,,413.00,29.70,6.70,236.00
2011-06-20,,408.00,28.90,5.70,259.19
2011-06-21,,421.00,29.20,8.60,81.68
2011-06-22,,352.00,28.80,10.90,79.18
2011-06-23,,319.00,29.00,12.10,60.71
2011-06-24,,282.00,29.60,12.20,86.20
2011-06-25,,287.00,29.40,12.40,129.59
2011-06-26,,307.00,29.80,12.10,110.45
2011-06-27,,302.00,30.00,11.70,146.00
2011-06-28,,279.00,29.90,13.00,138.00
2011-06-29,,255.00,28.90,14.70,153.00
2011-06-30,,306.00,29.30,13.90,184.00
2011-07-01,,346.00,30.30,13.60,199.00
2011-07-02,,398.00,30.20,13.30,175.00
2011-07-03,,402.00,30.10,12.70,138.00
2011-07-04,,388.00,29.90,12.90,197.00
2011-07-05,,380.00,30.00,13.60,237.00
2011-07-06,,382.00,30.00,11.70,219.00
2011-07-07,,369.00,30.10,10.60,138.01
2011-07-08,,398.00,30.40,10.60,136.00
2011-07-09,,482.00,30.20,9.90,127.00
2011-07-10,,431.00,30.40,5.60,125.00
2011-07-11,,421.00,30.00,3.27,161.00
2011-07-12,,403.00,30.00,3.11,51.57
2011-07-13,,274.00,30.00,1.62,41.01
2011-07-14,,0.00,23.60,1.62,9.17
2011-07-15,,0.00,19.90,1.17,9.16
2011-07-16,,0.00,19.90,1.04,8.98
2011-07-17,,0.00,19.70,1.04,8.77
2011-07-18,,0.00,19.60,1.04,43.50
2011-07-19,,0.00,19.80,1.04,72.50
2011-07-20,,0.00,20.00,1.04,44.60
2011-07-21,,0.00,19.80,1.04,39.90
2011-07-22,,0.00,20.10,1.04,93.10
2011-07-23,,0.00,20.20,5.30,123.00
2011-07-24,,0.00,19.90,15.50,111.00
2011-07-25,,0.00,19.90,15.50,106.00
2011-07-26,,0.00,20.00,15.20,101.00
2011-07-27,,0.00,19.90,14.50,99.02
2011-07-28,,0.00,19.70,13.60,77.01
2011-07-29,,0.00,19.50,13.10,53.83
2011-07-30,,0.00,19.20,12.50,59.90
2011-07-31,,0.00,20.00,12.40,108.00
2011-08-01,,0.00,20.50,3.50,31.06
2011-08-02,,0.00,20.60,0.00,28.04
2011-08-03,,0.00,20.40,0.00,30.74
2011-08-04,,0.00,22.90,0.00,37.10
2011-08-05,,0.00,24.80,0.00,40.56
2011-08-06,,0.00,24.80,0.00,31.36
2011-08-07,,0.00,24.70,0.00,27.12
2011-08-08,,0.00,24.40,0.00,23.78
2011-08-09,,0.00,24.60,0.00,25.65
2011-08-10,,0.00,24.80,0.00,2.37
2011-08-11,,0.00,24.70,0.00,2.37
2011-08-12,,0.00,24.60,0.00,2.37
2011-08-13,,0.00,24.90,0.00,0.46
2011-08-14,,0.00,25.30,0.00,9.79
2011-08-15,,0.00,25.50,0.00,4.78
2011-08-16,,0.00,25.40,0.00,12.62
2011-08-17,,0.00,28.10,0.00,29.40
2011-08-18,,0.00,30.00,0.00,18.16
2011-08-19,,0.00,30.00,0.00,17.13
2011-08-20,,0.00,30.00,0.00,13.58
2011-08-21,,0.00,26.70,0.00,21.60
2011-08-22,,0.00,23.70,0.00,16.95
2011-08-23,,0.00,24.00,0.00,10.48
2011-08-24,,0.00,25.00,0.00,68.11
2011-08-25,,0.00,24.90,0.00,47.09
2011-08-26,,0.00,24.50,0.00,52.70
2011-08-27,,0.00,24.40,0.00,51.56
2011-08-28,,0.00,24.70,0.00,47.60
2011-08-29,,0.00,24.80,0.00,37.00
2011-08-30,,0.00,24.00,0.00,13.71
2011-08-31,,0.00,19.50,0.00,18.20
2011-09-01,,4.62,17.10,0.00,4.29
2011-09-02,,5.61,17.20,0.00,4.29
2011-09-03,,1.61,17.20,0.00,4.29
2011-09-04,,2.64,17.00,0.00,4.29
2011-09-05,,4.11,17.00,0.00,3.68
2011-09-06,,3.87,17.00,0.00,4.74
2011-09-07,,3.72,17.00,0.00,4.74
2011-09-08,,6.90,17.00,0.00,0.22
2011-09-09,,175.85,13.70,0.00,0.22
2011-09-10,,190.31,11.90,0.00,0.22
2011-09-11,,174.40,11.90,0.00,0.22
2011-09-12,,181.63,11.80,0.00,5.60
2011-09-13,,179.16,11.60,0.00,4.98
2011-09-14,,175.22,11.50,0.00,1.01
2011-09-15,,153.20,11.20,0.00,5.98
2011-09-16,,151.48,11.50,0.00,0.00
2011-09-17,,155.20,11.30,0.00,0.00
2011-09-18,,268.59,11.00,0.00,0.00
2011-09-19,,279.08,10.40,0.00,0.00
2011-09-20,,113.84,10.00,0.00,0.92
2011-09-21,,123.01,9.84,0.00,0.92
2011-09-22,,135.43,10.10,0.00,0.92
2011-09-23,,125.42,9.62,0.00,0.92
2011-09-24,,169.46,10.50,0.00,0.92
2011-09-25,,169.15,10.70,0.00,78.78
2011-09-26,,171.92,10.40,0.00,20.10
2011-09-27,,176.76,9.55,0.00,19.49
2011-09-28,,251.53,9.20,0.00,23.53
2011-09-29,,257.53,9.24,0.00,11.99
2011-09-30,,262.80,10.40,0.00,4.75
2011-10-01,,207.00,10.90,0.00,187.00
2011-10-02,,213.00,7.28,0.00,166.00
2011-10-03,,199.00,2.93,0.00,147.00
2011-10-04,,191.00,5.89,0.00,151.00
2011-10-05,,187.00,10.10,0.00,186.00
2011-10-06,,191.00,10.50,0.00,192.00
2011-10-07,,181.00,10.50,0.00,175.00
2011-10-08,,195.00,9.93,0.00,184.00
2011-10-09,,208.00,10.50,0.00,203.00
2011-10-10,,215.00,11.20,0.00,204.00
2011-10-11,,187.00,10.50,0.00,201.00
2011-10-12,,250.00,11.30,0.00,201.00
2011-10-13,,251.00,10.80,0.00,209.00
2011-10-14,,243.00,10.10,0.00,221.00
2011-10-15,,236.00,3.40,0.00,198.00
2011-10-16,,237.00,0.00,0.00,174.00
2011-10-17,,248.00,0.00,0.00,170.00
2011-10-18,,241.00,0.00,0.00,139.00
2011-10-19,,241.00,0.00,0.00,91.70
2011-10-20,,248.00,0.00,0.00,77.60
2011-10-21,,244.00,0.00,0.00,75.30
2011-10-22,,232.00,0.00,0.00,80.30
2011-10-23,,232.00,0.00,0.00,68.80
2011-10-24,,257.00,0.00,0.00,73.00
2011-10-25,,249.00,0.00,0.00,71.00
2011-10-26,,244.00,0.00,0.00,79.90
2011-10-27,,263.00,0.00,0.00,77.40
2011-10-28,,365.00,0.00,0.00,71.90
2011-10-29,,373.00,0.00,0.00,59.50
2011-10-30,,357.00,0.00,0.00,55.50
2011-10-31,,344.00,0.00,0.00,66.00
2011-11-01,,334.00,0.00,0.00,53.20
2011-11-02,,395.00,0.00,0.00,34.70
2011-11-03,,437.00,0.00,0.00,34.30
2011-11-04,,453.00,0.00,0.00,28.70
2011-11-05,,434.00,0.00,0.00,23.70
2011-11-06,,431.00,0.00,0.00,16.30
2011-11-07,,466.00,0.00,0.00,15.40
2011-11-08,,465.00,0.00,0.00,16.20
2011-11-09,,461.00,0.00,0.00,20.50
2011-11-10,,455.00,0.00,0.00,18.70
2011-11-11,,450.00,0.00,0.00,14.40
2011-11-12,,454.00,0.00,0.00,14.60
2011-11-13,,450.00,0.00,0.00,12.10
2011-11-14,,451.00,0.00,0.00,22.40
2011-11-15,,453.00,0.00,0.00,18.60
2011-11-16,,448.00,0.00,0.00,16.50
2011-11-17,,452.00,0.00,0.00,18.10
2011-11-18,,447.00,0.00,0.00,18.50
2011-11-19,,441.00,0.00,0.00,28.40
2011-11-20,,441.00,0.00,0.00,27.50
2011-11-21,,434.00,0.00,0.00,15.00
2011-11-22,,433.00,0.00,0.00,14.80
2011-11-23,,454.00,0.00,0.00,20.00
2011-11-24,,447.00,0.00,0.00,25.10
2011-11-25,,449.00,0.00,0.00,23.40
2011-11-26,,441.00,0.00,0.00,25.80
2011-11-27,,434.00,0.00,0.00,24.10
2011-11-28,,415.00,0.00,0.00,13.30
2011-11-29,,321.00,0.00,0.00,10.70
2011-11-30,,270.00,0.00,0.00,14.20
2011-12-01,,0.00,0.00,0.00,18.60
2011-12-02,,0.00,0.00,0.00,22.10
2011-12-03,,0.00,0.00,0.00,19.40
2011-12-04,,0.00,0.00,0.00,27.40
2011-12-05,,0.00,0.00,0.00,7.56
2011-12-06,,0.00,0.00,0.00,6.76
2011-12-07,,0.00,0.00,0.00,6.76
2011-12-08,,0.00,0.00,0.00,6.99
2011-12-09,,0.00,0.00,0.00,48.60
2011-12-10,,0.00,0.00,0.00,75.00
2011-12-11,,0.00,0.00,0.00,28.10
2011-12-12,,0.00,0.00,0.00,8.35
2011-12-13,,0.00,0.00,0.00,6.82
2011-12-14,,0.00,0.00,0.00,7.04
2011-12-15,,0.00,0.00,0.00,7.23
2011-12-16,,0.00,0.00,0.00,6.91
2011-12-17,,0.00,0.00,0.00,6.76
2011-12-18,,0.00,0.00,0.00,13.30
2011-12-19,,0.00,0.00,0.00,13.40
2011-12-20,,0.00,0.00,0.00,7.31
2011-12-21,,0.00,0.00,0.00,7.26
2011-12-22,,0.00,0.00,0.00,7.26
2011-12-23,,0.00,0.00,0.00,7.26
2011-12-24,,0.00,0.00,0.00,7.26
2011-12-25,,0.00,0.00,0.00,7.26
2011-12-26,,0.00,0.00,0.00,7.26
2011-12-27,,0.00,0.00,0.00,5.31
2011-12-28,,0.00,0.00,0.00,2.91
2011-12-29,,0.00,0.00,0.00,0.00
2011-12-30,,0.00,0.00,0.00,0.00
2011-12-31,,0.00,0.00,0.00,0.00
2012-01-01,,0.00,0.00,0.00,0.00
2012-01-02,,0.00,0.00,0.00,0.00
2012-01-03,,392.00,0.00,0.00,0.00
2012-01-04,,230.00,0.00,0.00,0.00
2012-01-05,,227.00,0.00,0.00,0.00
2012-01-06,,220.00,0.00,0.00,0.00
2012-01-07,,237.00,0.00,0.00,0.00
2012-01-08,,251.00,0.00,0.00,0.00
2012-01-09,,243.00,0.00,0.00,0.00
2012-01-10,,237.00,0.00,0.00,0.00
2012-01-11,,221.00,0.00,0.00,0.00
2012-01-12,,207.00,0.00,0.00,0.00
2012-01-13,,199.00,0.00,0.00,0.00
2012-01-14,,191.00,0.00,0.00,0.00
2012-01-15,,187.00,0.00,0.00,0.00
2012-01-16,,185.00,0.00,0.00,0.00
2012-01-17,,207.00,0.00,0.00,0.00
2012-01-18,,193.00,0.00,0.00,0.00
2012-01-19,,194.00,0.00,0.00,0.00
2012-01-20,,191.00,0.00,0.00,0.00
2012-01-21,,188.00,0.00,0.00,0.00
2012-01-22,,187.00,0.00,0.00,0.00
2012-01-23,,187.00,0.00,0.00,0.00
2012-01-24,,221.00,0.00,0.00,0.00
2012-01-25,,210.00,0.00,0.00,0.00
2012-01-26,,187.00,0.00,0.00,0.00
2012-01-27,,157.00,0.00,0.00,0.00
2012-01-28,,145.00,0.00,0.00,0.00
2012-01-29,,140.00,0.00,0.00,0.00
2012-01-30,,149.00,0.00,0.00,0.00
2012-01-31,,157.00,0.00,0.00,0.00
2012-02-01,,152.00,0.00,0.00,0.00
2012-02-02,,138.00,0.00,0.00,0.00
2012-02-03,,0.00,0.00,0.00,0.00
2012-02-04,,0.00,0.00,0.00,0.00
2012-02-05,,0.00,0.00,0.00,0.00
2012-02-06,,0.00,0.00,0.00,0.00
2012-02-07,,0.00,0.00,0.00,0.00
2012-02-08,,0.00,0.00,0.00,0.00
2012-02-09,,0.00,0.00,0.00,0.00
2012-02-10,,0.00,0.00,0.00,0.00
2012-02-11,,0.00,0.00,0.00,0.00
2012-02-12,,0.00,0.00,0.00,0.00
2012-02-13,,0.00,0.00,0.00,0.00
2012-02-14,,0.00,0.00,0.00,0.00
2012-02-15,,0.00,0.00,0.00,0.00
2012-02-16,,0.00,0.00,0.00,0.00
2012-02-17,,0.00,0.00,0.00,0.00
2012-02-18,,175.00,0.00,0.00,0.00
2012-02-19,,176.00,0.00,0.00,0.00
2012-02-20,,176.00,0.00,0.00,0.00
2012-02-21,,187.00,0.00,0.00,0.00
2012-02-22,,240.00,0.00,0.00,0.00
2012-02-23,,234.00,0.00,0.00,11.90
2012-02-24,,227.00,0.00,0.00,17.80
2012-02-25,,238.00,0.00,0.00,14.40
2012-02-26,,215.00,0.00,0.00,9.66
2012-02-27,,204.00,0.00,0.00,23.10
2012-02-28,,219.00,0.00,0.00,28.00
2012-02-29,,231.00,0.00,0.00,18.70
2012-03-01,,319.00,0.00,0.00,0.00
2012-03-02,,297.00,0.00,0.00,0.00
2012-03-03,,264.00,0.00,0.00,0.00
2012-03-04,,257.00,0.00,0.00,0.00
2012-03-05,,320.00,0.00,0.00,0.00
2012-03-06,,357.00,0.00,0.00,0.00
2012-03-07,,375.00,0.00,0.00,0.00
2012-03-08,,404.00,0.00,0.00,0.00
2012-03-09,,392.00,0.00,0.00,0.00
2012-03-10,,390.00,0.00,0.00,0.00
2012-03-11,,398.00,0.00,0.00,0.00
2012-03-12,,368.00,0.00,0.00,0.00
2012-03-13,,308.00,0.00,0.00,0.00
2012-03-14,,255.00,0.00,0.00,0.00
2012-03-15,,251.00,0.00,0.00,0.00
2012-03-16,,261.00,0.00,0.00,0.00
2012-03-17,,251.00,0.00,0.00,0.00
2012-03-18,,236.00,0.00,0.00,0.00
2012-03-19,,187.00,0.00,0.00,0.00
2012-03-20,,152.00,0.00,0.00,0.00
2012-03-21,,158.00,0.00,0.00,0.00
2012-03-22,,169.00,0.00,0.00,0.00
2012-03-23,,178.00,0.00,0.00,0.00
2012-03-24,,163.00,0.00,0.00,0.00
2012-03-25,,164.00,0.00,0.00,0.00
2012-03-26,,163.00,0.00,0.00,0.00
2012-03-27,,127.00,0.00,0.00,0.00
2012-03-28,,113.00,0.00,0.00,0.00
2012-03-29,,106.00,0.00,0.00,0.00
2012-03-30,,92.60,0.00,0.00,0.00
2012-03-31,,95.10,0.00,0.00,0.00
2012-04-01,,125.00,0.00,0.00,72.35
2012-04-02,,117.00,0.00,0.00,67.29
2012-04-03,,142.00,0.00,0.00,103.54
2012-04-04,,190.00,0.00,0.00,109.03
2012-04-05,,194.00,0.00,0.00,107.98
2012-04-06,,200.00,0.00,0.00,99.57
2012-04-07,,169.00,0.00,0.00,96.26
2012-04-08,,93.20,0.00,0.00,92.79
2012-04-09,,22.90,0.00,0.00,88.02
2012-04-10,,0.00,0.00,0.00,91.03
2012-04-11,,0.00,0.00,0.00,90.76
2012-04-12,,0.00,0.00,0.00,84.10
2012-04-13,,0.00,0.00,0.00,96.01
2012-04-14,,0.00,0.00,0.00,91.98
2012-04-15,,0.00,0.00,0.00,29.57
2012-04-16,,0.00,0.00,0.00,44.07
2012-04-17,,0.00,0.00,0.00,38.21
2012-04-18,,0.00,0.00,0.00,38.83
2012-04-19,,0.00,0.00,0.00,47.75
2012-04-20,,70.10,0.00,3.90,96.67
2012-04-21,,0.00,0.00,5.60,92.27
2012-04-22,,0.00,0.00,5.60,85.00
2012-04-23,,0.00,0.00,5.60,77.70
2012-04-24,,0.00,0.00,5.60,50.33
2012-04-25,,0.00,0.00,5.60,49.24
2012-04-26,,0.00,0.00,5.60,55.45
2012-04-27,,0.00,0.00,8.40,37.37
