WDID,Structure_Name,Structure Name AKAs,CIU_Code,Structure_Type,Water_Source,GNIS_ID,Stream_Mile,Associated Case Numbers,Associated Permits,Associated Meters,Contacts,User Assocation,POR Start,POR End,Div,WD,County,Designated Basin,Management District,Q10,Q40,Q160,Section,Township,Range,PM,Distance E/W,Direction E/W,Distance N/S,Direction N/S,UTM x,UTM y,Latitude,Longitude,Modified,More_Information
0700896,SILVER CYCLE DRAINAGE,,Active structure but diversion records are not maintained (U),DITCH,CLEAR CREEK,00181805,37.88,79CW0165,,,NO INFORMATION,,,,1,7,CLEAR CREEK,,,NE,SE,SE,25,3.0 S,73.0 W,S,,,,,457080.8,4400789.9,39.755943,-105.501024,5/22/1995 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0700896
0700903,STRAIGHT CR TNL DR SYS,ST CK TUN DR SYS,Active structure but diversion records are not maintained (U),DITCH,CLEAR CREEK,00181805,65.12,"84CW0321, W0037",,,ADOLPH COORS CO.,,11/30/2007,10/31/2008,1,7,CLEAR CREEK,,,,NE,NW,28,4.0 S,76.0 W,S,,,,,422358.1,4392502.9,39.678828,-105.905351,3/11/2010 14:53,https://dnrweb.state.co.us/CDSS/Structures/Details/0700903
0700905,STRIPPGEN DITCH,,Active structure but diversion records are not maintained (U),DITCH,CLEAR CREEK,00181805,13.85,W3493,,,"STRIPPGEN, WALTER E.",,,,1,7,JEFFERSON,,,NE,SW,SE,13,3.0 S,70.0 W,S,1927,E,990,S,485258.3,4404029.5,39.786086,-105.172165,10/28/2008 16:28,https://dnrweb.state.co.us/CDSS/Structures/Details/0700905
0700906,SWAMP ANGEL P & IRR PL,,Active structure but diversion records are not maintained (U),DITCH,CLEAR CREEK,00181805,14.25,W0151,,,ADOLPH COORS CO.,,,,1,7,JEFFERSON,,,SE,SE,SW,13,3.0 S,70.0 W,S,,,,,484940.3,4403830.2,39.784285,-105.175874,1/17/2001 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0700906
0700907,SWIFT DRAINAGE DITCH,,Active structure but diversion records are not maintained (U),DITCH,CLEAR CREEK,00181805,13.3,W0006,,,NO INFORMATION,,5/16/1954,10/31/1954,1,7,JEFFERSON,,,SW,SE,NW,19,3.0 S,69.0 W,S,,,,,486324.4,4403027.2,39.777073,-105.159693,6/17/1988 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0700907
0700908,TAMMANY PT OF DIVR,,Active structure but diversion records are not maintained (U),DITCH,CLEAR CREEK,00181805,35.21,W2448,,,"GREEN, KENNETH",,,,1,7,GILPIN,,,SE,SW,NW,9,3.0 S,72.0 W,S,,,,,460818.8,4406129.5,39.804233,-105.457708,10/1/2001 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0700908
0700911,DO-LITTLE DITCH,,Active structure but diversion records are not maintained (U),DITCH,CLEAR CREEK,00181805,51.86,86CW0191,,,"WAHLBERG, TERRI J.",,,,1,7,CLEAR CREEK,,,SE,SW,NE,30,4.0 S,73.0 W,S,,,,,448413.6,4391839.3,39.67482,-105.601496,9/18/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0700911
0700914,DORY LAKE INLET DITCH,,Active Structure with contemporary diversion records (A),DITCH,SOUTH FORK RALSTON CREEK,00070004,1.54,"03CW0217, 11CW0272, 94CW0277, W0126",,,"GILPIN, COUNTY OF",,5/13/2016,8/16/2017,1,7,GILPIN,,,,SE,NW,29,2.0 S,72.0 W,S,,,,,459253,4410883,39.846987,-105.476294,2/24/2017 11:20,https://dnrweb.state.co.us/CDSS/Structures/Details/0700914
0700922,WALTERS STREAM,,Active structure but diversion records are not maintained (U),DITCH,CLEAR CREEK,00181805,12.49,W2216,,,"WALTERS, ALVIN L.",,,,1,7,JEFFERSON,,,,,NE,7,3.0 S,69.0 W,S,,,,,487008.8,4406555.7,39.808876,-105.151771,12/20/2001 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0700922
0700931,WHITE HOUSE DITCH & PL,,Active structure but diversion records are not maintained (U),DITCH,CLEAR CREEK,00181805,45.03,80CW0073,,,NO INFORMATION,,,,1,7,GILPIN,,,NE,NE,NW,25,2.0 S,74.0 W,S,,,,,446743.4,4411568.6,39.852471,-105.622568,6/17/1988 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0700931
0700937,ZILLIGEN A COUCH DITCH,,Active structure but diversion records are not maintained (U),DITCH,CLEAR CREEK,00181805,18.09,W0209,,,"BRUNEL, LETTIE C.",,,,1,7,JEFFERSON,,,,NE,SE,20,3.0 S,70.0 W,S,,,,,479078,4402607,39.773146,-105.244307,1/17/2001 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0700937
0700939,WAGNER DITCH,,Active structure but diversion records are not maintained (U),DITCH,MILL CREEK,00181346,0.49,W0967,,,"WAGNER, RAY E.",,,,1,7,CLEAR CREEK,,,,NE,SW,19,3.0 S,73.0 W,S,,,,,448335,4402475,39.77064,-105.603247,10/16/2001 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0700939
0700942,CHURCH DITCH RALSTON CR,,Active structure but diversion records are not maintained (U),DITCH,RALSTON CREEK,00181545,9.49,"00CW0263, 03CW0386, 05CW0112, 08CW0141, 79CW0235, 84CW0204, 85CW0022, 85CW0409, 88CW0105, 88CW0266, 89CW0099, 89CW0132, 93CW0176, 94CW0036, 96CW0148, CA60052, W8083, W8743, W9412",,,"NORTHGLENN, CITY OF",,,,1,7,JEFFERSON,,,SE,SE,NW,2,3.0 S,70.0 W,S,,,,,483280,4407892,39.820851,-105.195367,8/4/1998 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0700942
0702400,BURLINGTON DITCH HG,,Structure used as FROM number - located in another District (F),DITCH,SOUTH PLATTE RIVER,00201759,,,,,,,,,1,7,ADAMS,,,,,,,,,,,,,,,,,,8/6/1997 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0702400
0704337,BRAUKMAN RES,,"Historical structure only - no longer exists or has records, but has historical data (H)",DITCH,FALL RIVER,00181345,9.48,CA60052,,,AGRICULTURAL D CO,,,,1,7,CLEAR CREEK,,,NW,SE,NE,5,3.0 S,74.0 W,S,,,,,440911.7,4407997.1,39.819908,-105.690414,3/3/1989 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0704337
0704611,BOREAS PASS DITCH,,"Historical structure only - no longer exists or has records, but has historical data (H)",DITCH,COLORADO RIVER,00045730,,,,,"ENGLEWOOD, CITY OF (FONDA, STEWART)",,,,1,7,CLEAR CREEK,,,,,,,,,,,,,,,,,,8/6/1997 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0704611
0800507,WINDMILL DIVERSION 2,,Non-existent structure with no contemporary or historical record (N),DITCH,WINDMILL CREEK,00080005,2.58,"01CW0284, 90CW0201",,,ARAPAHOE COUNTY WATER & WASTEWATER AUTHORITY ,,,,1,8,ARAPAHOE,,,SW,SE,NW,30,5.0 S,66.0 W,S,1850,W,2100,N,515203.9,4382177.8,39.589189,-104.822941,3/10/2010 13:38,https://dnrweb.state.co.us/CDSS/Structures/Details/0800507
0800508,WINDMILL DIVERSION 1,,Non-existent structure with no contemporary or historical record (N),DITCH,WINDMILL CREEK,00080005,3.09,"01CW0284, 90CW0201",,,ARAPAHOE COUNTY WATER & WASTEWATER AUTHORITY ,,,,1,8,ARAPAHOE,,,SE,SW,SW,30,5.0 S,66.0 W,S,1300,E,100,S,515855.8,4381233.8,39.580671,-104.815372,3/10/2010 13:38,https://dnrweb.state.co.us/CDSS/Structures/Details/0800508
0800509,COTTONWOOD DIVERSION 1,,Non-existent structure with no contemporary or historical record (N),DITCH,COTTONWOOD CREEK,00184958,2.92,"01CW0284, 90CW0201",,,ARAPAHOE COUNTY WATER & WASTEWATER AUTHORITY ,,,,1,8,ARAPAHOE,,,NE,SE,NE,23,5.0 S,67.0 W,S,50,E,1450,N,513034.7,4383992.8,39.605579,-104.848167,3/10/2010 13:38,https://dnrweb.state.co.us/CDSS/Structures/Details/0800509
0800510,LONETREE DIVERSION,,Non-existent structure with no contemporary or historical record (N),DITCH,LONE TREE CREEK,00185048,1.09,"01CW0284, 90CW0201",,,ARAPAHOE COUNTY WATER & WASTEWATER AUTHORITY ,,,,1,8,ARAPAHOE,,,SW,SW,NE,24,5.0 S,67.0 W,S,2250,E,2200,N,513978.4,4383763.3,39.603496,-104.837179,3/10/2010 13:38,https://dnrweb.state.co.us/CDSS/Structures/Details/0800510
0800511,TROUT CREEK SURFACE DIVR NO1,,Non-existent structure with no contemporary or historical record (N),DITCH,TROUT CREEK,00183711,19.37,02CW0253,,,"WOODLAND PARK, CITY OF",,,,1,8,TELLER,,,SW,SW,NE,11,12.0 S,69.0 W,S,1990,E,2610,N,493432.8,4319170.5,39.021548,-105.075864,2/26/2013 13:05,https://dnrweb.state.co.us/CDSS/Structures/Details/0800511
0800512,MULE CREEK SURFACE DIVR 1,,Active structure but diversion records are not maintained (U),DITCH,MULE CREEK,00183872,0.39,02CW0253,,,"CITY OF WOODLAND PARK (WILEY, KIP); WOODLAND PARK, CITY OF",,,,1,8,TELLER,,,SE,SE,SE,3,12.0 S,69.0 W,S,180,E,20,S,492339.2,4319971,39.028752,-105.088506,5/12/2015 15:21,https://dnrweb.state.co.us/CDSS/Structures/Details/0800512
0800513,MULE CREEK SURFACE DIVR 2,,Active structure but diversion records are not maintained (U),DITCH,MULE CREEK,00183872,0,02CW0253,,,"CITY OF WOODLAND PARK (WILEY, KIP); WOODLAND PARK, CITY OF",,,,1,8,TELLER,,,NE,NE,SE,3,12.0 S,69.0 W,S,180,E,2100,S,492306.5,4320604,39.034456,-105.088891,5/12/2015 15:27,https://dnrweb.state.co.us/CDSS/Structures/Details/0800513
0800514,TROUT CREEK SURFACE DIVR NO2,,Non-existent structure with no contemporary or historical record (N),DITCH,TROUT CREEK,00183711,18.77,02CW0253,,,"WOODLAND PARK, CITY OF",,10/31/2007,10/31/2007,1,8,TELLER,,,SE,SE,SW,2,12.0 S,69.0 W,S,2183,W,257,S,493055.8,4320044,39.029416,-105.080228,2/26/2013 13:05,https://dnrweb.state.co.us/CDSS/Structures/Details/0800514
0800518,FUJIKI DEVELOPMENT CORP DITCH,,Active Structure with contemporary diversion records (A),DITCH,TROUT CREEK,00183711,18.96,86CW0376,,,FUJIKI WOODLAND PARK GOLF CRS,,10/31/2008,10/31/2017,1,8,TELLER,,,,SE,SE,2,12.0 S,69.0 W,S,,,,,493792.3,4320149,39.030368,-105.07172,2/24/2009 7:48,https://dnrweb.state.co.us/CDSS/Structures/Details/0800518
0800519,SHILOH RANCH DITCH,,Active structure but diversion records are not maintained (U),DITCH,EAST CHERRY CREEK,00185141,17.89,,,,"EXECUTIVE CUSTOM HOMES INC (ERICKSON, GARY)",,,,1,8,EL PASO,,,SW,SE,NE,8,11.0 S,65.0 W,S,,,,,527262,4328853,39.108397,-104.684685,1/26/2009 8:59,https://dnrweb.state.co.us/CDSS/Structures/Details/0800519
0800522,EAST PLUM CREEK DIVERSION,,Active structure but diversion records are not maintained (U),DITCH,EAST PLUM CREEK,00185069,0.81,03CW0056,,,CASTLE VISTA LLC,,,,1,8,DOUGLAS,,,NW,NE,NW,24,7.0 S,68.0 W,S,1520,W,386,N,503781.1,4364922,39.433831,-104.956065,7/6/2012 15:42,https://dnrweb.state.co.us/CDSS/Structures/Details/0800522
0800524,CHATFIELD ARBORETUM WETLANDS INLET DITCH,CHATFIELD NATURE PRESERVE HEADGATE,Active Structure with contemporary diversion records (A),DITCH,DEER CREEK,00182569,1.2,07CW0127,,,"DENVER BOTANIC GARDENS INC (LUCAS, ADAM)",,6/30/2011,5/19/2017,1,8,JEFFERSON,,,SW,NE,NE,10,6.0 S,69.0 W,S,,,,,491853,4377575,39.547812,-105.094821,8/17/2015 14:54,https://dnrweb.state.co.us/CDSS/Structures/Details/0800524
0800525,PLUM CREEK DIVERSION,,Active Structure with contemporary diversion records (A),DITCH,PLUM CREEK,00183363,10.35,"05CW0270, 12CW0296",,,"SUTTON, JOHN; UNITED W&SD",,11/30/2011,6/30/2017,1,8,DOUGLAS,,,,NE,SE,15,7.0 S,68.0 W,S,,,,,501485,4365534,39.439353,-104.982743,4/29/2013 11:47,https://dnrweb.state.co.us/CDSS/Structures/Details/0800525
0800529,PCHF DIVERSION 1,,Non-existent structure with no contemporary or historical record (N),DITCH,WEST PLUM CREEK,00185068,16.55,09CW0262,,,PLUM CREEK HOLLOW FARM LLC,,,,1,8,DOUGLAS,,,NE,NE,SW,24,9.0 S,68.0 W,S,2550,W,2580,S,504182.9,4344893.5,39.253356,-104.951521,12/18/2013 13:01,https://dnrweb.state.co.us/CDSS/Structures/Details/0800529
0800530,PCHF DIVERSION 2,,Non-existent structure with no contemporary or historical record (N),DITCH,WEST PLUM CREEK,00185068,16.18,09CW0262,,,PLUM CREEK HOLLOW FARM LLC,,,,1,8,DOUGLAS,,,SW,NW,NE,24,9.0 S,68.0 W,S,2335,E,1040,N,504300.5,4345391.5,39.257843,-104.950155,12/18/2013 13:01,https://dnrweb.state.co.us/CDSS/Structures/Details/0800530
0800531,PCHF DIVERSION 3,,Non-existent structure with no contemporary or historical record (N),DITCH,WEST PLUM CREEK,00185068,15.12,09CW0262,,,PLUM CREEK HOLLOW FARM LLC,,,,1,8,DOUGLAS,,,SE,SW,NW,13,9.0 S,68.0 W,S,1095,W,2190,N,503726.4,4346635.5,39.269055,-104.956802,12/18/2013 13:01,https://dnrweb.state.co.us/CDSS/Structures/Details/0800531
0800534,CASTLE ROCK SURFACE DIVERSION 1,,Active Structure with contemporary diversion records (A),DITCH,EAST PLUM CREEK,00185069,7.97,"12CW0296, 17CW3044",,,"TOWN OF CASTLE ROCK (MARLOWE, MARK)",,6/30/2016,10/31/2017,1,8,DOUGLAS,,,,SE,NW,2,8.0 S,67.0 W,S,3640,E,3140,S,511851,4359533,39.385206,-104.8624,3/3/2017 12:25,https://dnrweb.state.co.us/CDSS/Structures/Details/0800534
0800535,CASTLE ROCK SURFACE DIVERSION 2,,Active structure but diversion records are not maintained (U),DITCH,EAST PLUM CREEK,00185069,3.97,12CW0296,,,"TOWN OF CASTLE ROCK (MARLOWE, MARK)",,,,1,8,DOUGLAS,,,,SW,SW,21,7.0 S,67.0 W,S,,,,,508165,4363735,39.423105,-104.905139,9/13/2016 13:37,https://dnrweb.state.co.us/CDSS/Structures/Details/0800535
0800536,CASTLE ROCK SURFACE DIVERSION 3,,Active structure but diversion records are not maintained (U),DITCH,EAST PLUM CREEK,00185069,3.59,12CW0296,,,"TOWN OF CASTLE ROCK (MARLOWE, MARK)",,,,1,8,DOUGLAS,,,,NW,SE,20,7.0 S,67.0 W,S,,,,,507640,4363956,39.425101,-104.911236,9/13/2016 13:37,https://dnrweb.state.co.us/CDSS/Structures/Details/0800536
0800553,DEKOEVEND P DIVR SYS,,"Inactive structure which physically exist, but no diversion records are maintained (I)",DITCH,BIG DRY CREEK,00182310,4.97,"09CW0078, 92CW0166",,,SOUTH SUBURBAN PARK & REC DIST,,,,1,8,ARAPAHOE,,,NW,SW,SW,24,5.0 S,68.0 W,S,,,,,503522.6,4383116.3,39.597773,-104.958972,1/26/1995 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0800553
0800554,CHERRY KNOLLS POND DIVR SYS,,Active structure but diversion records are not maintained (U),DITCH,BIG DRY CREEK,00182310,5.93,"02CW0175, 09CW0078, 92CW0166",,,SOUTH SUBURBAN PARK & REC DIST,,,,1,8,ARAPAHOE,,,NW,NE,SW,25,5.0 S,68.0 W,S,1200,W,1740,S,503780.6,4381732,39.585299,-104.955975,6/21/2013 13:10,https://dnrweb.state.co.us/CDSS/Structures/Details/0800554
0800555,REGIONAL PARK 1 DIVR SYS,,"Inactive structure which physically exist, but no diversion records are maintained (I)",DITCH,BIG DRY CREEK,00182310,1.35,"09CW0078, 92CW0166, 99CW0193",,,SOUTH SUBURBAN PARK & REC DIST,,,,1,8,ARAPAHOE,,,SW,NW,NW,15,5.0 S,68.0 W,S,,,,,500322.1,4385725.9,39.621294,-104.996247,1/26/1995 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0800555
0800556,REGIONAL PARK 2 DIVR SYS,,"Inactive structure which physically exist, but no diversion records are maintained (I)",DITCH,BIG DRY CREEK,00182310,1.35,"09CW0078, 92CW0166",,,SOUTH SUBURBAN PARK & REC DIST,,,,1,8,ARAPAHOE,,,SW,NW,NW,15,5.0 S,68.0 W,S,,,,,500322.1,4385725.9,39.621294,-104.996247,1/26/1995 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0800556
0800566,MCDONALD DITCH 1,,Non-existent structure with no contemporary or historical record (N),DITCH,WEST PLUM CREEK,00185068,17.53,87CW0321C,,,"MCDONALD, RODERICK J.",,,,1,8,DOUGLAS,,,NE,SW,SE,30,9.0 S,67.0 W,S,,,,,506124.2,4342793.4,39.23442,-104.92904,2/8/1996 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0800566
0800567,MCDONALD DITCH 2,,Non-existent structure with no contemporary or historical record (N),DITCH,WEST PLUM CREEK,00185068,17.44,87CW0321C,,,"MCDONALD, RODERICK J.",,,,1,8,DOUGLAS,,,SE,NE,NE,25,9.0 S,68.0 W,S,,,,,504925.4,4343803.4,39.243529,-104.942923,2/8/1996 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0800567
0800591,SPRING GULCH DIVR PT,,Active structure but diversion records are not maintained (U),DITCH,SPRING GULCH,00182619,1.1,"85CW0415, 86CW0332",,,"CENTENNIAL W&SD (DICK, SWITHIN)",,,,1,8,DOUGLAS,,,SW,NW,SE,8,6.0 S,68.0 W,S,,,,,497815.8,4376807.8,39.540935,-105.025419,7/24/1990 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0800591
0800592,MCDONALD BERM D SEEP SYS,,Non-existent structure with no contemporary or historical record (N),DITCH,WEST PLUM CREEK,00185068,17.44,87CW0321C,,,"MCDONALD, RODERICK J.",,,,1,8,DOUGLAS,,,,,NW,30,9.0 S,67.0 W,S,,,,,505426.9,4343703.4,39.242625,-104.937112,2/8/1996 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0800592
0800595,LITTLE DRY CREEK DIVR,,Active structure but diversion records are not maintained (U),DITCH,LITTLE DRY CREEK,00182311,4.69,"92CW0111, W8544",,,"NELSON JR, H. W.",,,,1,8,ARAPAHOE,,,NW,NW,NW,13,5.0 S,68.0 W,S,,,,,503540.4,4385944.9,39.62326,-104.95875,2/10/1992 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0800595
0800652,ROCKY MOUNTAIN DITCH,,Structure used as FROM number - located in another District (F),DITCH,SOUTH PLATTE RIVER,00201759,242.49,,,,,,,,1,8,JEFFERSON,,,NE,NW,NW,26,3.0 S,70.0 W,S,,,,,482901.5,4402051.7,39.768222,-105.199638,1/16/2001 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0800652
0800731,HARRIMAN DITCH(DIST 9),,Structure used as FROM number - located in another District (F),DITCH,SOUTH PLATTE RIVER,00201759,,,,,,,,,1,8,JEFFERSON,,,,,,,,,,,,,,,,,,8/27/1997 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0800731
0800800,"FROM WDID, SEE 0200800",,"Historical structure only - no longer exists or has records, but has historical data (H)",DITCH,SOUTH PLATTE RIVER,00201759,,,,,,,,,1,8,ADAMS,,,,,,,,,,,,,,,,,,5/30/2018 14:58,https://dnrweb.state.co.us/CDSS/Structures/Details/0800800
0800803,NEWLIN GULCH AQUADUCT NO 2 ALT PT,,Non-existent structure with no contemporary or historical record (N),DITCH,CHERRY CREEK,00181657,29.13,99CW0226,,,"PARKER WATER & SANITATION DISTRICT (JAEGER, FRANK)",,,,1,8,DOUGLAS,,,SW,SE,NW,3,7.0 S,66.0 W,S,1950,W,2000,N,519960.9,4369283,39.472903,-104.76793,12/8/2011 8:13,https://dnrweb.state.co.us/CDSS/Structures/Details/0800803
0800806,GARDNERS DITCH,,Structure used as FROM number - located in another District (F),DITCH,SOUTH PLATTE RIVER,00201759,236.96,,,,,,8/31/1998,8/31/2004,1,8,ADAMS,,,,SE,SE,11,3.0 S,68.0 W,S,,,,,503279.4,4405563.6,39.80003,-104.961693,1/27/1999 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0800806
0800816,MCBROOM DITCH,,Structure used as FROM number - located in another District (F),DITCH,BEAR CREEK,00183345,,,,,,,,,1,8,JEFFERSON,,,,,,,,,,,,,,,,,,8/27/1997 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0800816
0800875,PLATTE DENVER DITCH,MULLEN DITCH,Active structure but diversion records are not maintained (U),DITCH,SOUTH PLATTE RIVER,00201759,249.78,"12/10/1883, CA0559",,,NO INFORMATION,,,,1,8,ARAPAHOE,,,,,NW,4,5.0 S,68.0 W,S,,,,,499047.2,4388866.4,39.64959,-105.011106,12/9/2003 12:14,https://dnrweb.state.co.us/CDSS/Structures/Details/0800875
0800876,WILLOW CR DIVR PT,,Active structure but diversion records are not maintained (U),DITCH,WILLOW CREEK,00183369,1.67,"02CW0315, 86CW0336",,,MISSION VIEJO CO,,,,1,8,DOUGLAS,,,NW,NE,NE,5,6.0 S,67.0 W,S,1170,E,100,N,507850.2,4379564,39.565736,-104.90861,7/24/1990 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0800876
0800877,HENRY CLARK DITCH 1,,"Historical structure only - no longer exists or has records, but has historical data (H)",DITCH,WEST CREEK,00183713,7.05,"CA0341, W7684",,,WESTCREEK W&SD,,10/31/1996,10/31/1998,1,8,DOUGLAS,,,NW,SW,SW,31,10.0 S,69.0 W,S,,,,,486052.5,4331486.3,39.132441,-105.161373,4/7/1997 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0800877
0800878,HENRY CLARK DITCH 2,,"Historical structure only - no longer exists or has records, but has historical data (H)",DITCH,WEST CREEK,00183713,6.5,"CA0341, W7684",,,WESTCREEK W&SD,,,,1,8,DOUGLAS,,,SW,SW,NW,31,10.0 S,69.0 W,S,,,,,486043,4332093.3,39.137911,-105.161496,5/21/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0800878
0800879,HENRY CLARK DITCH 3,,"Historical structure only - no longer exists or has records, but has historical data (H)",DITCH,TRAIL CREEK,00183712,0.25,"CA0341, W7684",,,WESTCREEK W&SD,,,,1,8,DOUGLAS,,,SE,NE,SE,36,10.0 S,70.0 W,S,,,,,485849.5,4331689.3,39.134267,-105.163726,5/21/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0800879
0800880,HENRY CLARK DITCH 4,,"Historical structure only - no longer exists or has records, but has historical data (H)",DITCH,TRAIL CREEK,00183712,0.25,"CA0341, W7684",,,WESTCREEK W&SD,,,,1,8,DOUGLAS,,,SE,NE,SE,36,10.0 S,70.0 W,S,,,,,485849.5,4331689.3,39.134267,-105.163726,5/21/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0800880
0800898,MARCUS DITCH A-D,,"Historical structure only - no longer exists or has records, but has historical data (H)",DITCH,MARKUS CREEK,00080001,,,,,"MARKUS, R",,6/10/1975,6/11/1991,1,8,TELLER,,,,,,,,,,,,,,,,,,3/10/2010 13:39,https://dnrweb.state.co.us/CDSS/Structures/Details/0800898
0800902,MANITOU PARK DITCH 6,,"Historical structure only - no longer exists or has records, but has historical data (H)",DITCH,TROUT CREEK,00183711,5.75,CA3635,,,"JOHNSON, RICHARD & SHAWNNA",,5/16/1989,10/31/1998,1,8,DOUGLAS,,,NE,NE,NW,21,10.0 S,69.0 W,S,,,,,489802.9,4335920.9,39.172454,-105.118048,3/10/2010 13:39,https://dnrweb.state.co.us/CDSS/Structures/Details/0800902
0800909,WHEELER DITCH 1,,Active Structure with contemporary diversion records (A),DITCH,TROUT CREEK,00183711,25.04,W2007,,,"JOHNSTON, JERRY",,4/8/1975,6/4/2001,1,8,TELLER,,,SE,NW,NE,4,13.0 S,69.0 W,S,,,,,490694.8,4311686.4,38.954081,-105.107391,12/20/2001 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0800909
0800910,LOWER WHEELER DITCH,,Active Structure with contemporary diversion records (A),DITCH,TROUT CREEK,00183711,25.12,W2008,,,"JOHNSTON, JERRY",,4/8/1975,6/18/2010,1,8,TELLER,,,NW,NW,NE,4,13.0 S,69.0 W,S,,,,,490492.8,4311895.4,38.955962,-105.109725,12/20/2001 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0800910
0800911,LOWER WILLIAMS DITCH,,"Historical structure only - no longer exists or has records, but has historical data (H)",DITCH,SOUTH PLATTE RIVER,00201759,317.73,W2020,,,"HAGEDORN (HAGEDORN, AL); JOHNSTON, JERRY",,4/8/1975,6/4/2001,1,8,TELLER,,,SW,SW,NE,3,13.0 S,69.0 W,S,,,,,492095.4,4311271.4,38.950355,-105.091222,3/10/2010 13:40,https://dnrweb.state.co.us/CDSS/Structures/Details/0800911
0800912,MOORE DITCH 1,,Active structure but diversion records are not maintained (U),DITCH,SOUTH PLATTE RIVER,00201759,312.12,W1789,,,"HAGEDORN (HAGEDORN, AL); JOHNSTON, JERRY",,4/8/1975,6/15/1999,1,8,TELLER,,,NW,SW,SE,34,12.0 S,69.0 W,S,,,,,492096.9,4312279.9,38.959443,-105.091216,3/10/2010 13:40,https://dnrweb.state.co.us/CDSS/Structures/Details/0800912
0800913,MOORE DITCH 2,,"Historical structure only - no longer exists or has records, but has historical data (H)",DITCH,SOUTH PLATTE RIVER,00201759,312.12,W1789,,,"HAGEDORN (HAGEDORN, AL); MID-COLORADO INVESTMENT CO",,4/8/1975,7/20/1975,1,8,TELLER,,,SW,SW,SE,34,12.0 S,69.0 W,S,,,,,492106.6,4312079.9,38.957641,-105.091102,5/21/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0800913
0800914,MOORE DITCH 3,,"Historical structure only - no longer exists or has records, but has historical data (H)",DITCH,SOUTH PLATTE RIVER,00201759,312.12,W1789,,,"HAGEDORN (HAGEDORN, AL); MID-COLORADO INVESTMENT CO",,4/8/1975,7/20/1975,1,8,TELLER,,,SW,SW,SE,34,12.0 S,69.0 W,S,,,,,492106.6,4312079.9,38.957641,-105.091102,5/21/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0800914
0800915,MOORE DITCH 4,,"Historical structure only - no longer exists or has records, but has historical data (H)",DITCH,SOUTH PLATTE RIVER,00201759,312.12,W1789,,,"HAGEDORN (HAGEDORN, AL); MID-COLORADO INVESTMENT CO",,4/8/1975,7/20/1975,1,8,TELLER,,,NW,SW,SE,34,12.0 S,69.0 W,S,,,,,492096.9,4312279.9,38.959443,-105.091216,5/21/1991 0:00,https://dnrweb.state.co.us/CDSS/Structures/Details/0800915
